Device,N_Sweeps,Mean_Intra_Distance,Std_Intra_Distance,Max_Intra_Distance,First_Last_Distance,Drift_Per_Sweep
121,5,1.6168198962271503,0.7739875046238469,2.990721449536571,2.9907214495365677,0.7476803623841419
122,5,2.376518614587159,1.2486061389621195,4.695705887064404,4.695705887064408,1.173926471766102
123,5,3.1456692970141864,1.6123348115463267,6.291785447656488,6.2917854476564905,1.5729463619141226
124,5,2.09986465431433,1.0526146165629608,3.9630738027189945,3.9630738027189985,0.9907684506797496
125,5,2.0712126527024752,1.1768565879901804,4.136991176620832,4.136991176620829,1.0342477941552073
126,5,2.56421913958275,1.3038872206191816,5.013575515674401,5.013575515674401,1.2533938789186003
127,5,2.652935946448775,1.434669723720066,5.2687247344370975,5.268724734437095,1.3171811836092737
128,5,1.705547632241546,0.953184160125351,3.282124978015193,3.282124978015192,0.820531244503798
129,5,1.8896128803398333,0.937244237826905,3.65216249979089,3.6521624997908897,0.9130406249477224
13,5,0.38490221737287084,0.18826809018727067,0.6651056042254639,0.6651056042254637,0.16627640105636593
130,5,1.1500585792362572,0.5834855500668364,2.1357473721340616,2.135747372134063,0.5339368430335157
131,5,0.6411838625196131,0.20230166344865205,0.9272044321770027,0.9272044321770033,0.23180110804425083
132,5,1.1267111561836078,0.5032807111419164,2.157926012757764,2.157926012757764,0.539481503189441
133,5,0.8765911630422544,0.39452164525343586,1.5422486559558342,1.5422486559558322,0.38556216398895804
134,5,0.7314538079505641,0.2240164419438853,1.163545913776373,1.1635459137763737,0.29088647844409343
135,5,1.3152959378663795,0.5843505960310897,2.4362959259064483,2.43629592590645,0.6090739814766125
136,5,0.8173473357061324,0.31490223065218775,1.4025556620678692,1.402555662067868,0.350638915516967
137,5,0.7158934913186288,0.24194101426812323,1.2100843146496165,1.2100843146496154,0.30252107866240385
138,5,0.8884644273658651,0.34072804094470194,1.542813512806742,1.5428135128067435,0.3857033782016859
139,5,1.246593173866249,0.5709365015499179,2.3603578375663314,2.360357837566332,0.590089459391583
14,5,0.6750517453963085,0.32412727258114615,1.220245334065164,1.2202453340651644,0.3050613335162911
140,5,1.048100376661106,0.4185516549218714,1.8981385719419883,1.8981385719419872,0.4745346429854968
15,5,1.5165583611435274,0.8059345974333697,2.9013898308038386,2.4581901297795437,0.6145475324448859
151,5,3.5118534007266655,1.7851141004258684,6.603368032773909,6.603368032773905,1.6508420081934763
152,5,0.8409329571982769,0.421763080354282,1.3770488208823892,1.1634427964384426,0.29086069910961065
153,5,2.6226770885994126,0.7245403926873586,4.008001780096544,1.3121611318168356,0.3280402829542089
154,5,2.567013890625378,1.39510487487205,5.25215237252908,3.6766929335265184,0.9191732333816296
155,5,1.2785913398137088,0.5633323782604817,2.3393191755482428,1.870307520214809,0.46757688005370224
156,5,0.7653833245684929,0.3210998059081206,1.3662416965381097,1.3662416965381088,0.3415604241345272
157,5,2.315858621621564,1.7621258860745694,5.232151416063473,3.510858444036116,0.877714611009029
158,5,1.167973332439243,0.6965916288040078,2.420571308172608,2.420571308172606,0.6051428270431515
159,5,0.524783844841649,0.20372770128121864,0.928123585421702,0.7309802993761708,0.1827450748440427
16,5,1.2555038267441874,0.9171353744353838,2.931854185025489,2.9318541850254896,0.7329635462563724
160,5,0.7689178617781142,0.3746569846430879,1.5403627910510442,1.540362791051043,0.3850906977627607
161,5,0.5791606516192547,0.3317406154555631,1.1084363306765759,0.789459416651912,0.197364854162978
162,5,3.8442563745331766,2.5459811784000514,7.272820966899373,4.775273604305674,1.1938184010764186
163,5,1.4806094592554548,1.1428461256425013,3.1541093500038633,2.1647296983340603,0.5411824245835151
164,5,1.2673486653844868,0.9419269081747557,2.725520732854033,2.725520732854033,0.6813801832135082
165,5,0.7037934241246651,0.3109073646210483,1.059722790350882,1.0554351502530195,0.26385878756325487
166,5,0.9516609400931149,0.3793411582559568,1.5389284731864166,0.6818253798634293,0.17045634496585732
167,5,6.135611391856615,5.5333066654040834,13.820421187576946,13.82042118757694,3.455105296894235
